trip_id,arrival_time,departure_time,stop_id,stop_sequence
0_15_10,15:58:17,15:58:17,2997,16
0_15_10,16:01:23,16:01:23,880,17
0_15_10,16:04:13,16:04:13,884,18
0_15_10,16:07:45,16:07:45,2872,19
0_15_10,16:09:35,16:09:35,746,20
0_15_10,16:12:30,16:12:30,1317,21
0_15_10,16:14:20,16:14:20,2570,22
0_15_10,16:16:13,16:16:13,2817,23
0_15_10,16:17:59,16:17:59,678,24
0_15_10,16:19:20,16:19:20,650,25
0_15_10,16:24:11,16:24:11,533,26
0_15_10,16:28:37,16:28:37,2932,27
0_15_10,16:29:33,16:29:33,1984,28
0_15_10,16:31:05,16:31:05,3207,29
0_15_10,16:32:18,16:32:18,466,30
0_15_10,16:32:58,16:32:58,319,31
0_15_10,16:35:16,16:35:16,2609,32
0_15_10,16:37:11,16:37:11,1531,33
0_15_10,16:38:55,16:38:55,2732,34
0_15_10,16:40:51,16:40:51,166,35
0_15_10,16:41:32,16:41:32,1368,36
0_15_10,16:45:13,16:45:13,2573,37
0_15_10,16:47:10,16:47:10,422,38
0_15_10,16:48:55,16:48:55,2837,39
0_15_10,16:50:10,16:50:10,47,40
0_15_10,16:50:49,16:50:49,1886,41
0_15_10,16:52:45,16:52:45,952,42
0_15_10,16:55:36,16:55:36,2968,43
0_15_20,15:20:00,15:20:00,2101,0
0_15_20,15:21:52,15:21:52,909,1
0_15_20,15:24:17,15:24:17,2790,2
0_15_20,15:26:02,15:26:02,236,3
0_15_20,15:28:47,15:28:47,2855,4
0_15_20,15:31:32,15:31:32,707,5
0_15_20,15:34:49,15:34:49,570,6
0_15_20,15:36:22,15:36:22,4393,7
0_15_20,15:39:54,15:39:54,2319,8
0_15_20,15:46:25,15:46:25,2669,9
0_15_20,15:49:29,15:49:29,2822,10
0_15_20,15:52:53,15:52:53,1358,11
0_15_20,15:56:01,15:56:01,676,12
0_15_20,15:58:04,15:58:04,1703,13
0_15_20,16:00:15,16:00:15,3331,14
0_15_20,16:04:08,16:04:08,3182,15
0_15_20,16:08:17,16:08:17,2997,16
0_15_20,16:11:23,16:11:23,880,17
0_15_20,16:14:13,16:14:13,884,18
0_15_20,16:17:45,16:17:45,2872,19
0_15_20,16:19:35,16:19:35,746,20
0_15_20,16:22:30,16:22:30,1317,21
0_15_20,16:24:20,16:24:20,2570,22
0_15_20,16:26:13,16:26:13,2817,23
0_15_20,16:27:59,16:27:59,678,24
0_15_20,16:29:20,16:29:20,650,25
0_15_20,16:34:11,16:34:11,533,26
0_15_20,16:38:37,16:38:37,2932,27
0_15_20,16:39:33,16:39:33,1984,28
0_15_20,16:41:05,16:41:05,3207,29
0_15_20,16:42:18,16:42:18,466,30
0_15_20,16:42:58,16:42:58,319,31
0_15_20,16:45:16,16:45:16,2609,32
0_15_20,16:47:11,16:47:11,1531,33
0_15_20,16:48:55,16:48:55,2732,34
0_15_20,16:50:51,16:50:51,166,35
0_15_20,16:51:32,16:51:32,1368,36
0_15_20,16:55:13,16:55:13,2573,37
0_15_20,16:57:10,16:57:10,422,38
0_15_20,16:58:55,16:58:55,2837,39
0_15_20,17:00:10,17:00:10,47,40
0_15_20,17:00:49,17:00:49,1886,41
0_15_20,17:02:45,17:02:45,952,42
0_15_20,17:05:36,17:05:36,2968,43
0_15_30,15:30:00,15:30:00,2101,0
0_15_30,15:31:52,15:31:52,909,1
0_15_30,15:34:17,15:34:17,2790,2
0_15_30,15:36:02,15:36:02,236,3
0_15_30,15:38:47,15:38:47,2855,4
0_15_30,15:41:32,15:41:32,707,5
0_15_30,15:44:49,15:44:49,570,6
0_15_30,15:46:22,15:46:22,4393,7
0_15_30,15:49:54,15:49:54,2319,8
0_15_30,15:56:25,15:56:25,2669,9
0_15_30,15:59:29,15:59:29,2822,10
0_15_30,16:02:53,16:02:53,1358,11
0_15_30,16:06:01,16:06:01,676,12
0_15_30,16:08:04,16:08:04,1703,13
0_15_30,16:10:15,16:10:15,3331,14
0_15_30,16:14:08,16:14:08,3182,15
0_15_30,16:18:17,16:18:17,2997,16
0_15_30,16:21:23,16:21:23,880,17
0_15_30,16:24:13,16:24:13,884,18
0_15_30,16:27:45,16:27:45,2872,19
0_15_30,16:29:35,16:29:35,746,20
0_15_30,16:32:30,16:32:30,1317,21
0_15_30,16:34:20,16:34:20,2570,22
0_15_30,16:36:13,16:36:13,2817,23
0_15_30,16:37:59,16:37:59,678,24
0_15_30,16:39:20,16:39:20,650,25
0_15_30,16:44:11,16:44:11,533,26
0_15_30,16:48:37,16:48:37,2932,27
0_15_30,16:49:33,16:49:33,1984,28
0_15_30,16:51:05,16:51:05,3207,29
0_15_30,16:52:18,16:52:18,466,30
0_15_30,16:52:58,16:52:58,319,31
0_15_30,16:55:16,16:55:16,2609,32
0_15_30,16:57:11,16:57:11,1531,33
0_15_30,16:58:55,16:58:55,2732,34
0_15_30,17:00:51,17:00:51,166,35
0_15_30,17:01:32,17:01:32,1368,36
0_15_30,17:05:13,17:05:13,2573,37
0_15_30,17:07:10,17:07:10,422,38
0_15_30,17:08:55,17:08:55,2837,39
0_15_30,17:10:10,17:10:10,47,40
0_15_30,17:10:49,17:10:49,1886,41
0_15_30,17:12:45,17:12:45,952,42
0_15_30,17:15:36,17:15:36,2968,43
0_15_40,15:40:00,15:40:00,2101,0
0_15_40,15:41:52,15:41:52,909,1
0_15_40,15:44:17,15:44:17,2790,2
0_15_40,15:46:02,15:46:02,236,3
0_15_40,15:48:47,15:48:47,2855,4
0_15_40,15:51:32,15:51:32,707,5
0_15_40,15:54:49,15:54:49,570,6
0_15_40,15:56:22,15:56:22,4393,7
0_15_40,15:59:54,15:59:54,2319,8
0_15_40,16:06:25,16:06:25,2669,9
0_15_40,16:09:29,16:09:29,2822,10
0_15_40,16:12:53,16:12:53,1358,11
0_15_40,16:16:01,16:16:01,676,12
0_15_40,16:18:04,16:18:04,1703,13
0_15_40,16:20:15,16:20:15,3331,14
0_15_40,16:24:08,16:24:08,3182,15
0_15_40,16:28:17,16:28:17,2997,16
0_15_40,16:31:23,16:31:23,880,17
0_15_40,16:34:13,16:34:13,884,18
0_15_40,16:37:45,16:37:45,2872,19
0_15_40,16:39:35,16:39:35,746,20
0_15_40,16:42:30,16:42:30,1317,21
0_15_40,16:44:20,16:44:20,2570,22
0_15_40,16:46:13,16:46:13,2817,23
0_15_40,16:47:59,16:47:59,678,24
0_15_40,16:49:20,16:49:20,650,25
0_15_40,16:54:11,16:54:11,533,26
0_15_40,16:58:37,16:58:37,2932,27
0_15_40,16:59:33,16:59:33,1984,28
0_15_40,17:01:05,17:01:05,3207,29
0_15_40,17:02:18,17:02:18,466,30
0_15_40,17:02:58,17:02:58,319,31
0_15_40,17:05:16,17:05:16,2609,32
0_15_40,17:07:11,17:07:11,1531,33
0_15_40,17:08:55,17:08:55,2732,34
0_15_40,17:10:51,17:10:51,166,35
0_15_40,17:11:32,17:11:32,1368,36
0_15_40,17:15:13,17:15:13,2573,37
0_15_40,17:17:10,17:17:10,422,38
0_15_40,17:18:55,17:18:55,2837,39
0_15_40,17:20:10,17:20:10,47,40
0_15_40,17:20:49,17:20:49,1886,41
0_15_40,17:22:45,17:22:45,952,42
0_15_40,17:25:36,17:25:36,2968,43
0_15_50,15:50:00,15:50:00,2101,0
0_15_50,15:51:52,15:51:52,909,1
0_15_50,15:54:17,15:54:17,2790,2
0_15_50,15:56:02,15:56:02,236,3
0_15_50,15:58:47,15:58:47,2855,4
0_15_50,16:01:32,16:01:32,707,5
0_15_50,16:04:49,16:04:49,570,6
0_15_50,16:06:22,16:06:22,4393,7
0_15_50,16:09:54,16:09:54,2319,8
0_15_50,16:16:25,16:16:25,2669,9
0_15_50,16:19:29,16:19:29,2822,10
0_15_50,16:22:53,16:22:53,1358,11
0_15_50,16:26:01,16:26:01,676,12
0_15_50,16:28:04,16:28:04,1703,13
0_15_50,16:30:15,16:30:15,3331,14
0_15_50,16:34:08,16:34:08,3182,15
0_15_50,16:38:17,16:38:17,2997,16
0_15_50,16:41:23,16:41:23,880,17
0_15_50,16:44:13,16:44:13,884,18
0_15_50,16:47:45,16:47:45,2872,19
0_15_50,16:49:35,16:49:35,746,20
0_15_50,16:52:30,16:52:30,1317,21
0_15_50,16:54:20,16:54:20,2570,22
0_15_50,16:56:13,16:56:13,2817,23
0_15_50,16:57:59,16:57:59,678,24
0_15_50,16:59:20,16:59:20,650,25
0_15_50,17:04:11,17:04:11,533,26
0_15_50,17:08:37,17:08:37,2932,27
0_15_50,17:09:33,17:09:33,1984,28
0_15_50,17:11:05,17:11:05,3207,29
0_15_50,17:12:18,17:12:18,466,30
0_15_50,17:12:58,17:12:58,319,31
0_15_50,17:15:16,17:15:16,2609,32
0_15_50,17:17:11,17:17:11,1531,33
0_15_50,17:18:55,17:18:55,2732,34
0_15_50,17:20:51,17:20:51,166,35
0_15_50,17:21:32,17:21:32,1368,36
0_15_50,17:25:13,17:25:13,2573,37
0_15_50,17:27:10,17:27:10,422,38
0_15_50,17:28:55,17:28:55,2837,39
0_15_50,17:30:10,17:30:10,47,40
0_15_50,17:30:49,17:30:49,1886,41
0_15_50,17:32:45,17:32:45,952,42
0_15_50,17:35:36,17:35:36,2968,43
0_16_0,16:00:00,16:00:00,2101,0
0_16_0,16:01:52,16:01:52,909,1
0_16_0,16:04:17,16:04:17,2790,2
0_16_0,16:06:02,16:06:02,236,3
0_16_0,16:08:47,16:08:47,2855,4
0_16_0,16:11:32,16:11:32,707,5
0_16_0,16:14:49,16:14:49,570,6
0_16_0,16:16:22,16:16:22,4393,7
0_16_0,16:19:54,16:19:54,2319,8
0_16_0,16:26:25,16:26:25,2669,9
0_16_0,16:29:29,16:29:29,2822,10
0_16_0,16:32:53,16:32:53,1358,11
0_16_0,16:36:01,16:36:01,676,12
0_16_0,16:38:04,16:38:04,1703,13
0_16_0,16:40:15,16:40:15,3331,14
0_16_0,16:44:08,16:44:08,3182,15
0_16_0,16:48:17,16:48:17,2997,16
0_16_0,16:51:23,16:51:23,880,17
0_16_0,16:54:13,16:54:13,884,18
0_16_0,16:57:45,16:57:45,2872,19
0_16_0,16:59:35,16:59:35,746,20
0_16_0,17:02:30,17:02:30,1317,21
0_16_0,17:04:20,17:04:20,2570,22
0_16_0,17:06:13,17:06:13,2817,23
0_16_0,17:07:59,17:07:59,678,24
0_16_0,17:09:20,17:09:20,650,25
0_16_0,17:14:11,17:14:11,533,26
0_16_0,17:18:37,17:18:37,2932,27
0_16_0,17:19:33,17:19:33,1984,28
0_16_0,17:21:05,17:21:05,3207,29
0_16_0,17:22:18,17:22:18,466,30
0_16_0,17:22:58,17:22:58,319,31
0_16_0,17:25:16,17:25:16,2609,32
0_16_0,17:27:11,17:27:11,1531,33
0_16_0,17:28:55,17:28:55,2732,34
0_16_0,17:30:51,17:30:51,166,35
0_16_0,17:31:32,17:31:32,1368,36
0_16_0,17:35:13,17:35:13,2573,37
0_16_0,17:37:10,17:37:10,422,38
0_16_0,17:38:55,17:38:55,2837,39
0_16_0,17:40:10,17:40:10,47,40
0_16_0,17:40:49,17:40:49,1886,41
0_16_0,17:42:45,17:42:45,952,42
0_16_0,17:45:36,17:45:36,2968,43
0_16_10,16:10:00,16:10:00,2101,0
0_16_10,16:11:52,16:11:52,909,1
0_16_10,16:14:17,16:14:17,2790,2
0_16_10,16:16:02,16:16:02,236,3
0_16_10,16:18:47,16:18:47,2855,4
0_16_10,16:21:32,16:21:32,707,5
0_16_10,16:24:49,16:24:49,570,6
0_16_10,16:26:22,16:26:22,4393,7
0_16_10,16:29:54,16:29:54,2319,8
0_16_10,16:36:25,16:36:25,2669,9
0_16_10,16:39:29,16:39:29,2822,10
0_16_10,16:42:53,16:42:53,1358,11
0_16_10,16:46:01,16:46:01,676,12
0_16_10,16:48:04,16:48:04,1703,13
0_16_10,16:50:15,16:50:15,3331,14
0_16_10,16:54:08,16:54:08,3182,15
0_16_10,16:58:17,16:58:17,2997,16
0_16_10,17:01:23,17:01:23,880,17
0_16_10,17:04:13,17:04:13,884,18
0_16_10,17:07:45,17:07:45,2872,19
0_16_10,17:09:35,17:09:35,746,20
0_16_10,17:12:30,17:12:30,1317,21
0_16_10,17:14:20,17:14:20,2570,22
0_16_10,17:16:13,17:16:13,2817,23
0_16_10,17:17:59,17:17:59,678,24
0_16_10,17:19:20,17:19:20,650,25
0_16_10,17:24:11,17:24:11,533,26
0_16_10,17:28:37,17:28:37,2932,27
0_16_10,17:29:33,17:29:33,1984,28
0_16_10,17:31:05,17:31:05,3207,29
0_16_10,17:32:18,17:32:18,466,30
0_16_10,17:32:58,17:32:58,319,31
0_16_10,17:35:16,17:35:16,2609,32
0_16_10,17:37:11,17:37:11,1531,33
0_16_10,17:38:55,17:38:55,2732,34
0_16_10,17:40:51,17:40:51,166,35
0_16_10,17:41:32,17:41:32,1368,36
0_16_10,17:45:13,17:45:13,2573,37
0_16_10,17:47:10,17:47:10,422,38
0_16_10,17:48:55,17:48:55,2837,39
0_16_10,17:50:10,17:50:10,47,40
0_16_10,17:50:49,17:50:49,1886,41
0_16_10,17:52:45,17:52:45,952,42
0_16_10,17:55:36,17:55:36,2968,43
0_16_20,16:20:00,16:20:00,2101,0
0_16_20,16:21:52,16:21:52,909,1
0_16_20,16:24:17,16:24:17,2790,2
0_16_20,16:26:02,16:26:02,236,3
0_16_20,16:28:47,16:28:47,2855,4
0_16_20,16:31:32,16:31:32,707,5
0_16_20,16:34:49,16:34:49,570,6
0_16_20,16:36:22,16:36:22,4393,7
0_16_20,16:39:54,16:39:54,2319,8
0_16_20,16:46:25,16:46:25,2669,9
0_16_20,16:49:29,16:49:29,2822,10
0_16_20,16:52:53,16:52:53,1358,11
0_16_20,16:56:01,16:56:01,676,12
0_16_20,16:58:04,16:58:04,1703,13
0_16_20,17:00:15,17:00:15,3331,14
0_16_20,17:04:08,17:04:08,3182,15
0_16_20,17:08:17,17:08:17,2997,16
0_16_20,17:11:23,17:11:23,880,17
0_16_20,17:14:13,17:14:13,884,18
0_16_20,17:17:45,17:17:45,2872,19
0_16_20,17:19:35,17:19:35,746,20
0_16_20,17:22:30,17:22:30,1317,21
0_16_20,17:24:20,17:24:20,2570,22
0_16_20,17:26:13,17:26:13,2817,23
0_16_20,17:27:59,17:27:59,678,24
0_16_20,17:29:20,17:29:20,650,25
0_16_20,17:34:11,17:34:11,533,26
0_16_20,17:38:37,17:38:37,2932,27
0_16_20,17:39:33,17:39:33,1984,28
0_16_20,17:41:05,17:41:05,3207,29
0_16_20,17:42:18,17:42:18,466,30
0_16_20,17:42:58,17:42:58,319,31
0_16_20,17:45:16,17:45:16,2609,32
0_16_20,17:47:11,17:47:11,1531,33
0_16_20,17:48:55,17:48:55,2732,34
0_16_20,17:50:51,17:50:51,166,35
0_16_20,17:51:32,17:51:32,1368,36
0_16_20,17:55:13,17:55:13,2573,37
0_16_20,17:57:10,17:57:10,422,38
0_16_20,17:58:55,17:58:55,2837,39
0_16_20,18:00:10,18:00:10,47,40
0_16_20,18:00:49,18:00:49,1886,41
0_16_20,18:02:45,18:02:45,952,42
0_16_20,18:05:36,18:05:36,2968,43
0_16_30,16:30:00,16:30:00,2101,0
0_16_30,16:31:52,16:31:52,909,1
0_16_30,16:34:17,16:34:17,2790,2
0_16_30,16:36:02,16:36:02,236,3
0_16_30,16:38:47,16:38:47,2855,4
0_16_30,16:41:32,16:41:32,707,5
0_16_30,16:44:49,16:44:49,570,6
0_16_30,16:46:22,16:46:22,4393,7
0_16_30,16:49:54,16:49:54,2319,8
0_16_30,16:56:25,16:56:25,2669,9
0_16_30,16:59:29,16:59:29,2822,10
0_16_30,17:02:53,17:02:53,1358,11
0_16_30,17:06:01,17:06:01,676,12
0_16_30,17:08:04,17:08:04,1703,13
0_16_30,17:10:15,17:10:15,3331,14
0_16_30,17:14:08,17:14:08,3182,15
0_16_30,17:18:17,17:18:17,2997,16
0_16_30,17:21:23,17:21:23,880,17
0_16_30,17:24:13,17:24:13,884,18
0_16_30,17:27:45,17:27:45,2872,19
0_16_30,17:29:35,17:29:35,746,20
0_16_30,17:32:30,17:32:30,1317,21
0_16_30,17:34:20,17:34:20,2570,22
0_16_30,17:36:13,17:36:13,2817,23
0_16_30,17:37:59,17:37:59,678,24
0_16_30,17:39:20,17:39:20,650,25
0_16_30,17:44:11,17:44:11,533,26
0_16_30,17:48:37,17:48:37,2932,27
0_16_30,17:49:33,17:49:33,1984,28
0_16_30,17:51:05,17:51:05,3207,29
0_16_30,17:52:18,17:52:18,466,30
0_16_30,17:52:58,17:52:58,319,31
0_16_30,17:55:16,17:55:16,2609,32
0_16_30,17:57:11,17:57:11,1531,33
0_16_30,17:58:55,17:58:55,2732,34
0_16_30,18:00:51,18:00:51,166,35
0_16_30,18:01:32,18:01:32,1368,36
0_16_30,18:05:13,18:05:13,2573,37
0_16_30,18:07:10,18:07:10,422,38
0_16_30,18:08:55,18:08:55,2837,39
0_16_30,18:10:10,18:10:10,47,40
0_16_30,18:10:49,18:10:49,1886,41
0_16_30,18:12:45,18:12:45,952,42
0_16_30,18:15:36,18:15:36,2968,43
0_16_40,16:40:00,16:40:00,2101,0
0_16_40,16:41:52,16:41:52,909,1
0_16_40,16:44:17,16:44:17,2790,2
0_16_40,16:46:02,16:46:02,236,3
0_16_40,16:48:47,16:48:47,2855,4
0_16_40,16:51:32,16:51:32,707,5
0_16_40,16:54:49,16:54:49,570,6
0_16_40,16:56:22,16:56:22,4393,7
0_16_40,16:59:54,16:59:54,2319,8
0_16_40,17:06:25,17:06:25,2669,9
0_16_40,17:09:29,17:09:29,2822,10
0_16_40,17:12:53,17:12:53,1358,11
0_16_40,17:16:01,17:16:01,676,12
0_16_40,17:18:04,17:18:04,1703,13
0_16_40,17:20:15,17:20:15,3331,14
0_16_40,17:24:08,17:24:08,3182,15
0_16_40,17:28:17,17:28:17,2997,16
0_16_40,17:31:23,17:31:23,880,17
0_16_40,17:34:13,17:34:13,884,18
0_16_40,17:37:45,17:37:45,2872,19
0_16_40,17:39:35,17:39:35,746,20
0_16_40,17:42:30,17:42:30,1317,21
0_16_40,17:44:20,17:44:20,2570,22
0_16_40,17:46:13,17:46:13,2817,23
0_16_40,17:47:59,17:47:59,678,24
0_16_40,17:49:20,17:49:20,650,25
0_16_40,17:54:11,17:54:11,533,26
0_16_40,17:58:37,17:58:37,2932,27
0_16_40,17:59:33,17:59:33,1984,28
0_16_40,18:01:05,18:01:05,3207,29
0_16_40,18:02:18,18:02:18,466,30
0_16_40,18:02:58,18:02:58,319,31
0_16_40,18:05:16,18:05:16,2609,32
0_16_40,18:07:11,18:07:11,1531,33
0_16_40,18:08:55,18:08:55,2732,34
0_16_40,18:10:51,18:10:51,166,35
0_16_40,18:11:32,18:11:32,1368,36
0_16_40,18:15:13,18:15:13,2573,37
0_16_40,18:17:10,18:17:10,422,38
0_16_40,18:18:55,18:18:55,2837,39
0_16_40,18:20:10,18:20:10,47,40
0_16_40,18:20:49,18:20:49,1886,41
0_16_40,18:22:45,18:22:45,952,42
0_16_40,18:25:36,18:25:36,2968,43
0_16_50,16:50:00,16:50:00,2101,0
0_16_50,16:51:52,16:51:52,909,1
0_16_50,16:54:17,16:54:17,2790,2
0_16_50,16:56:02,16:56:02,236,3
0_16_50,16:58:47,16:58:47,2855,4
0_16_50,17:01:32,17:01:32,707,5
0_16_50,17:04:49,17:04:49,570,6
0_16_50,17:06:22,17:06:22,4393,7
0_16_50,17:09:54,17:09:54,2319,8
0_16_50,17:16:25,17:16:25,2669,9
0_16_50,17:19:29,17:19:29,2822,10
0_16_50,17:22:53,17:22:53,1358,11
0_16_50,17:26:01,17:26:01,676,12
0_16_50,17:28:04,17:28:04,1703,13
0_16_50,17:30:15,17:30:15,3331,14
0_16_50,17:34:08,17:34:08,3182,15
0_16_50,17:38:17,17:38:17,2997,16
0_16_50,17:41:23,17:41:23,880,17
0_16_50,17:44:13,17:44:13,884,18
0_16_50,17:47:45,17:47:45,2872,19
0_16_50,17:49:35,17:49:35,746,20
0_16_50,17:52:30,17:52:30,1317,21
0_16_50,17:54:20,17:54:20,2570,22
0_16_50,17:56:13,17:56:13,2817,23
0_16_50,17:57:59,17:57:59,678,24
0_16_50,17:59:20,17:59:20,650,25
0_16_50,18:04:11,18:04:11,533,26
0_16_50,18:08:37,18:08:37,2932,27
0_16_50,18:09:33,18:09:33,1984,28
0_16_50,18:11:05,18:11:05,3207,29
0_16_50,18:12:18,18:12:18,466,30
0_16_50,18:12:58,18:12:58,319,31
0_16_50,18:15:16,18:15:16,2609,32
0_16_50,18:17:11,18:17:11,1531,33
0_16_50,18:18:55,18:18:55,2732,34
0_16_50,18:20:51,18:20:51,166,35
0_16_50,18:21:32,18:21:32,1368,36
0_16_50,18:25:13,18:25:13,2573,37
0_16_50,18:27:10,18:27:10,422,38
0_16_50,18:28:55,18:28:55,2837,39
0_16_50,18:30:10,18:30:10,47,40
0_16_50,18:30:49,18:30:49,1886,41
0_16_50,18:32:45,18:32:45,952,42
0_16_50,18:35:36,18:35:36,2968,43
0_17_0,17:00:00,17:00:00,2101,0
0_17_0,17:01:52,17:01:52,909,1
0_17_0,17:04:17,17:04:17,2790,2
0_17_0,17:06:02,17:06:02,236,3
0_17_0,17:08:47,17:08:47,2855,4
0_17_0,17:11:32,17:11:32,707,5
0_17_0,17:14:49,17:14:49,570,6
0_17_0,17:16:22,17:16:22,4393,7
0_17_0,17:19:54,17:19:54,2319,8
0_17_0,17:26:25,17:26:25,2669,9
0_17_0,17:29:29,17:29:29,2822,10
0_17_0,17:32:53,17:32:53,1358,11
0_17_0,17:36:01,17:36:01,676,12
0_17_0,17:38:04,17:38:04,1703,13
0_17_0,17:40:15,17:40:15,3331,14
0_17_0,17:44:08,17:44:08,3182,15
0_17_0,17:48:17,17:48:17,2997,16
0_17_0,17:51:23,17:51:23,880,17
0_17_0,17:54:13,17:54:13,884,18
0_17_0,17:57:45,17:57:45,2872,19
0_17_0,17:59:35,17:59:35,746,20
0_17_0,18:02:30,18:02:30,1317,21
0_17_0,18:04:20,18:04:20,2570,22
0_17_0,18:06:13,18:06:13,2817,23
0_17_0,18:07:59,18:07:59,678,24
0_17_0,18:09:20,18:09:20,650,25
0_17_0,18:14:11,18:14:11,533,26
0_17_0,18:18:37,18:18:37,2932,27
0_17_0,18:19:33,18:19:33,1984,28
0_17_0,18:21:05,18:21:05,3207,29
0_17_0,18:22:18,18:22:18,466,30
0_17_0,18:22:58,18:22:58,319,31
0_17_0,18:25:16,18:25:16,2609,32
0_17_0,18:27:11,18:27:11,1531,33
0_17_0,18:28:55,18:28:55,2732,34
0_17_0,18:30:51,18:30:51,166,35
0_17_0,18:31:32,18:31:32,1368,36
0_17_0,18:35:13,18:35:13,2573,37
0_17_0,18:37:10,18:37:10,422,38
0_17_0,18:38:55,18:38:55,2837,39
0_17_0,18:40:10,18:40:10,47,40
0_17_0,18:40:49,18:40:49,1886,41
0_17_0,18:42:45,18:42:45,952,42
0_17_0,18:45:36,18:45:36,2968,43
0_17_10,17:10:00,17:10:00,2101,0
0_17_10,17:11:52,17:11:52,909,1
0_17_10,17:14:17,17:14:17,2790,2
0_17_10,17:16:02,17:16:02,236,3
0_17_10,17:18:47,17:18:47,2855,4
0_17_10,17:21:32,17:21:32,707,5
0_17_10,17:24:49,17:24:49,570,6
0_17_10,17:26:22,17:26:22,4393,7
0_17_10,17:29:54,17:29:54,2319,8
0_17_10,17:36:25,17:36:25,2669,9
0_17_10,17:39:29,17:39:29,2822,10
0_17_10,17:42:53,17:42:53,1358,11
0_17_10,17:46:01,17:46:01,676,12
0_17_10,17:48:04,17:48:04,1703,13
0_17_10,17:50:15,17:50:15,3331,14
0_17_10,17:54:08,17:54:08,3182,15
0_17_10,17:58:17,17:58:17,2997,16
0_17_10,18:01:23,18:01:23,880,17
0_17_10,18:04:13,18:04:13,884,18
0_17_10,18:07:45,18:07:45,2872,19
0_17_10,18:09:35,18:09:35,746,20
0_17_10,18:12:30,18:12:30,1317,21
0_17_10,18:14:20,18:14:20,2570,22
0_17_10,18:16:13,18:16:13,2817,23
0_17_10,18:17:59,18:17:59,678,24
0_17_10,18:19:20,18:19:20,650,25
0_17_10,18:24:11,18:24:11,533,26
0_17_10,18:28:37,18:28:37,2932,27
0_17_10,18:29:33,18:29:33,1984,28
0_17_10,18:31:05,18:31:05,3207,29
0_17_10,18:32:18,18:32:18,466,30
0_17_10,18:32:58,18:32:58,319,31
0_17_10,18:35:16,18:35:16,2609,32
0_17_10,18:37:11,18:37:11,1531,33
0_17_10,18:38:55,18:38:55,2732,34
0_17_10,18:40:51,18:40:51,166,35
0_17_10,18:41:32,18:41:32,1368,36
0_17_10,18:45:13,18:45:13,2573,37
0_17_10,18:47:10,18:47:10,422,38
0_17_10,18:48:55,18:48:55,2837,39
0_17_10,18:50:10,18:50:10,47,40
0_17_10,18:50:49,18:50:49,1886,41
0_17_10,18:52:45,18:52:45,952,42
0_17_10,18:55:36,18:55:36,2968,43
0_17_20,17:20:00,17:20:00,2101,0
0_17_20,17:21:52,17:21:52,909,1
0_17_20,17:24:17,17:24:17,2790,2
0_17_20,17:26:02,17:26:02,236,3
0_17_20,17:28:47,17:28:47,2855,4
0_17_20,17:31:32,17:31:32,707,5
0_17_20,17:34:49,17:34:49,570,6
0_17_20,17:36:22,17:36:22,4393,7
0_17_20,17:39:54,17:39:54,2319,8
0_17_20,17:46:25,17:46:25,2669,9
0_17_20,17:49:29,17:49:29,2822,10
0_17_20,17:52:53,17:52:53,1358,11
0_17_20,17:56:01,17:56:01,676,12
0_17_20,17:58:04,17:58:04,1703,13
0_17_20,18:00:15,18:00:15,3331,14
0_17_20,18:04:08,18:04:08,3182,15
0_17_20,18:08:17,18:08:17,2997,16
0_17_20,18:11:23,18:11:23,880,17
0_17_20,18:14:13,18:14:13,884,18
0_17_20,18:17:45,18:17:45,2872,19
0_17_20,18:19:35,18:19:35,746,20
0_17_20,18:22:30,18:22:30,1317,21
0_17_20,18:24:20,18:24:20,2570,22
0_17_20,18:26:13,18:26:13,2817,23
0_17_20,18:27:59,18:27:59,678,24
0_17_20,18:29:20,18:29:20,650,25
0_17_20,18:34:11,18:34:11,533,26
0_17_20,18:38:37,18:38:37,2932,27
0_17_20,18:39:33,18:39:33,1984,28
0_17_20,18:41:05,18:41:05,3207,29
0_17_20,18:42:18,18:42:18,466,30
0_17_20,18:42:58,18:42:58,319,31
0_17_20,18:45:16,18:45:16,2609,32
0_17_20,18:47:11,18:47:11,1531,33
0_17_20,18:48:55,18:48:55,2732,34
0_17_20,18:50:51,18:50:51,166,35
0_17_20,18:51:32,18:51:32,1368,36
0_17_20,18:55:13,18:55:13,2573,37
0_17_20,18:57:10,18:57:10,422,38
0_17_20,18:58:55,18:58:55,2837,39
0_17_20,19:00:10,19:00:10,47,40
0_17_20,19:00:49,19:00:49,1886,41
0_17_20,19:02:45,19:02:45,952,42
0_17_20,19:05:36,19:05:36,2968,43
0_17_30,17:30:00,17:30:00,2101,0
0_17_30,17:31:52,17:31:52,909,1
0_17_30,17:34:17,17:34:17,2790,2
0_17_30,17:36:02,17:36:02,236,3
0_17_30,17:38:47,17:38:47,2855,4
0_17_30,17:41:32,17:41:32,707,5
0_17_30,17:44:49,17:44:49,570,6
0_17_30,17:46:22,17:46:22,4393,7
0_17_30,17:49:54,17:49:54,2319,8
0_17_30,17:56:25,17:56:25,2669,9
0_17_30,17:59:29,17:59:29,2822,10
0_17_30,18:02:53,18:02:53,1358,11
0_17_30,18:06:01,18:06:01,676,12
0_17_30,18:08:04,18:08:04,1703,13
0_17_30,18:10:15,18:10:15,3331,14
0_17_30,18:14:08,18:14:08,3182,15
0_17_30,18:18:17,18:18:17,2997,16
